Time,Channel A
0.00126400,-10.21161000
0.00128000,-6.80364100
0.00129600,-8.50762700
0.00131200,-3.40182100
0.00132800,-5.10580700
0.00134400,-1.69783400
0.00136000,-1.69783400
0.00137600,1.69783400
0.00139200,1.69783400
0.00140800,3.40182100
0.00142400,5.10580700
0.00144000,8.50762700
0.00145600,6.80364100
0.00147200,10.21161000
0.00148800,10.21161000
0.00150400,13.61343000
0.00152000,11.90945000
0.00153600,15.31742000
0.00155200,15.31742000
0.00156800,18.71924000
0.00158400,17.01525000
0.00160000,20.42323000
0.00161600,18.71924000
0.00163200,23.82505000
0.00164800,20.42323000
0.00166400,25.52903000
0.00168000,23.82505000
0.00169600,25.52903000
0.00171200,25.52903000
0.00172800,28.93085000
0.00174400,27.23302000
0.00176000,30.63484000
0.00177600,27.23302000
0.00179200,32.33883000
0.00180800,28.93085000
0.00182400,32.33883000
0.00184000,30.63484000
0.00185600,34.03666000
0.00187200,30.63484000
0.00188800,34.03666000
0.00190400,32.33883000
0.00192000,34.03666000
0.00193600,32.33883000
0.00195200,34.03666000
0.00196800,32.33883000
0.00198400,34.03666000
0.00200000,30.63484000
0.00201600,32.33883000
0.00203200,30.63484000
0.00204800,30.63484000
0.00206400,28.93085000
0.00208000,28.93085000
0.00209600,28.93085000
0.00211200,27.23302000
0.00212800,25.52903000
0.00214400,27.23302000
0.00216000,23.82505000
0.00217600,23.82505000
0.00219200,22.12721000
0.00220800,22.12721000
0.00222400,20.42323000
0.00224000,18.71924000
0.00225600,20.42323000
0.00227200,17.01525000
0.00228800,17.01525000
0.00230400,13.61343000
0.00232000,13.61343000
0.00233600,11.90945000
0.00235200,11.90945000
0.00236800,6.80364100
0.00238400,8.50762700
0.00240000,5.10580700
0.00241600,5.10580700
0.00243200,1.69783400
0.00244800,1.69783400
0.00246400,0.00000000
0.00248000,-1.69783400
0.00249600,-3.40182100
0.00251200,-5.10580700
0.00252800,-6.80364100
0.00254400,-6.80364100
0.00256000,-10.21161000
0.00257600,-10.21161000
0.00259200,-15.31742000
0.00260800,-11.90945000
0.00262400,-17.01525000
0.00264000,-15.31742000
0.00265600,-20.42323000
0.00267200,-17.01525000
0.00268800,-22.12721000
0.00270400,-20.42323000
0.00272000,-23.82505000
0.00273600,-22.12721000
0.00275200,-25.52903000
0.00276800,-25.52903000
0.00278400,-28.93085000
0.00280000,-27.23302000
0.00281600,-30.63484000
0.00283200,-28.93085000
0.00284800,-32.33883000
0.00286400,-30.63484000
0.00288000,-32.33883000
0.00289600,-30.63484000
0.00291200,-34.03666000
0.00292800,-32.33883000
0.00294400,-35.74065000
0.00296000,-32.33883000
0.00297600,-35.74065000
0.00299200,-34.03666000
0.00300800,-35.74065000
0.00302400,-34.03666000
0.00304000,-35.74065000
0.00305600,-34.03666000
0.00307200,-35.74065000
0.00308800,-32.33883000
0.00310400,-37.44463000
0.00312000,-32.33883000
0.00313600,-34.03666000
0.00315200,-32.33883000
0.00316800,-34.03666000
0.00318400,-30.63484000
0.00320000,-32.33883000
0.00321600,-28.93085000
0.00323200,-30.63484000
0.00324800,-27.23302000
0.00326400,-28.93085000
0.00328000,-25.52903000
0.00329600,-25.52903000
0.00331200,-23.82505000
0.00332800,-22.12721000
0.00334400,-20.42323000
0.00336000,-20.42323000
0.00337600,-18.71924000
0.00339200,-18.71924000
0.00340800,-15.31742000
0.00342400,-15.31742000
0.00344000,-11.90945000
0.00345600,-11.90945000
0.00347200,-10.21161000
0.00348800,-10.21161000
0.00350400,-6.80364100
0.00352000,-6.80364100
0.00353600,-3.40182100
0.00355200,-3.40182100
0.00356800,0.00000000
0.00358400,0.00000000
0.00360000,3.40182100
0.00361600,3.40182100
0.00363200,5.10580700
0.00364800,6.80364100
0.00366400,8.50762700
0.00368000,10.21161000
0.00369600,11.90945000
0.00371200,13.61343000
0.00372800,15.31742000
0.00374400,17.01525000
0.00376000,17.01525000
0.00377600,18.71924000
0.00379200,20.42323000
0.00380800,22.12721000
0.00382400,22.12721000
0.00384000,25.52903000
0.00385600,23.82505000
0.00387200,27.23302000
0.00388800,27.23302000
0.00390400,28.93085000
0.00392000,27.23302000
0.00393600,30.63484000
0.00395200,28.93085000
0.00396800,32.33883000
0.00398400,30.63484000
0.00400000,34.03666000
0.00401600,32.33883000
0.00403200,34.03666000
0.00404800,32.33883000
0.00406400,35.74065000
0.00408000,34.03666000
0.00409600,35.74065000
0.00411200,34.03666000
0.00412800,35.74065000
0.00414400,34.03666000
0.00416000,35.74065000
0.00417600,34.03666000
0.00419200,37.44463000
0.00420800,34.03666000
0.00422400,35.74065000
0.00424000,32.33883000
0.00425600,35.74065000
0.00427200,30.63484000
0.00428800,34.03666000
0.00430400,28.93085000
0.00432000,32.33883000
0.00433600,28.93085000
0.00435200,30.63484000
0.00436800,27.23302000
0.00438400,27.23302000
0.00440000,25.52903000
0.00441600,23.82505000
0.00443200,22.12721000
0.00444800,22.12721000
0.00446400,20.42323000
0.00448000,20.42323000
0.00449600,17.01525000
0.00451200,17.01525000
0.00452800,13.61343000
0.00454400,15.31742000
0.00456000,10.21161000
0.00457600,11.90945000
0.00459200,8.50762700
0.00460800,8.50762700
0.00462400,5.10580700
0.00464000,5.10580700
0.00465600,1.69783400
0.00467200,1.69783400
0.00468800,-1.69783400
0.00470400,-3.40182100
0.00472000,-3.40182100
0.00473600,-5.10580700
0.00475200,-8.50762700
0.00476800,-8.50762700
0.00478400,-11.90945000
0.00480000,-11.90945000
0.00481600,-13.61343000
0.00483200,-15.31742000
0.00484800,-18.71924000
0.00486400,-17.01525000
0.00488000,-20.42323000
0.00489600,-20.42323000
0.00491200,-22.12721000
0.00492800,-23.82505000
0.00494400,-25.52903000
0.00496000,-27.23302000
0.00497600,-28.93085000
0.00499200,-28.93085000
0.00500800,-28.93085000
0.00502400,-30.63484000
0.00504000,-32.33883000
0.00505600,-32.33883000
0.00507200,-34.03666000
0.00508800,-34.03666000
0.00510400,-35.74065000
0.00512000,-34.03666000
0.00513600,-35.74065000
0.00515200,-35.74065000
0.00516800,-37.44463000
0.00518400,-35.74065000
0.00520000,-37.44463000
0.00521600,-37.44463000
0.00523200,-35.74065000
0.00524800,-37.44463000
0.00526400,-35.74065000
0.00528000,-39.14247000
0.00529600,-34.03666000
0.00531200,-37.44463000
0.00532800,-35.74065000
0.00534400,-37.44463000
0.00536000,-34.03666000
0.00537600,-35.74065000
0.00539200,-32.33883000
0.00540800,-34.03666000
0.00542400,-30.63484000
0.00544000,-32.33883000
0.00545600,-30.63484000
0.00547200,-30.63484000
0.00548800,-27.23302000
0.00550400,-28.93085000
0.00552000,-25.52903000
0.00553600,-25.52903000
0.00555200,-22.12721000
0.00556800,-23.82505000
0.00558400,-18.71924000
0.00560000,-20.42323000
0.00561600,-15.31742000
0.00563200,-18.71924000
0.00564800,-11.90945000
0.00566400,-15.31742000
0.00568000,-10.21161000
0.00569600,-11.90945000
0.00571200,-6.80364100
0.00572800,-8.50762700
0.00574400,-5.10580700
0.00576000,-3.40182100
0.00577600,0.00000000
0.00579200,0.00000000
0.00580800,3.40182100
0.00582400,1.69783400
0.00584000,6.80364100
0.00585600,6.80364100
0.00587200,8.50762700
0.00588800,10.21161000
0.00590400,13.61343000
0.00592000,13.61343000
0.00593600,15.31742000
0.00595200,17.01525000
0.00596800,20.42323000
0.00598400,18.71924000
0.00600000,22.12721000
0.00601600,22.12721000
0.00603200,25.52903000
0.00604800,25.52903000
0.00606400,27.23302000
0.00608000,28.93085000
0.00609600,28.93085000
0.00611200,30.63484000
0.00612800,32.33883000
0.00614400,34.03666000
0.00616000,34.03666000
0.00617600,34.03666000
0.00619200,35.74065000
0.00620800,35.74065000
0.00622400,37.44463000
0.00624000,37.44463000
0.00625600,37.44463000
0.00627200,37.44463000
0.00628800,37.44463000
0.00630400,39.14247000
0.00632000,37.44463000
0.00633600,39.14247000
0.00635200,37.44463000
0.00636800,39.14247000
0.00638400,35.74065000
0.00640000,39.14247000
0.00641600,35.74065000
0.00643200,37.44463000
0.00644800,34.03666000
0.00646400,35.74065000
0.00648000,35.74065000
0.00649600,34.03666000
0.00651200,34.03666000
0.00652800,32.33883000
0.00654400,32.33883000
0.00656000,30.63484000
0.00657600,28.93085000
0.00659200,30.63484000
0.00660800,27.23302000
0.00662400,27.23302000
0.00664000,23.82505000
0.00665600,25.52903000
0.00667200,20.42323000
0.00668800,22.12721000
0.00670400,18.71924000
0.00672000,18.71924000
0.00673600,13.61343000
0.00675200,17.01525000
0.00676800,11.90945000
0.00678400,11.90945000
0.00680000,8.50762700
0.00681600,8.50762700
0.00683200,5.10580700
0.00684800,3.40182100
0.00686400,1.69783400
0.00688000,1.69783400
0.00689600,-3.40182100
0.00691200,-1.69783400
0.00692800,-6.80364100
0.00694400,-5.10580700
0.00696000,-11.90945000
0.00697600,-8.50762700
0.00699200,-13.61343000
0.00700800,-13.61343000
0.00702400,-17.01525000
0.00704000,-17.01525000
0.00705600,-20.42323000
0.00707200,-20.42323000
0.00708800,-23.82505000
0.00710400,-23.82505000
0.00712000,-27.23302000
0.00713600,-27.23302000
0.00715200,-30.63484000
0.00716800,-28.93085000
0.00718400,-32.33883000
0.00720000,-32.33883000
0.00721600,-35.74065000
0.00723200,-34.03666000
0.00724800,-37.44463000
0.00726400,-37.44463000
0.00728000,-40.84645000
0.00729600,-37.44463000
0.00731200,-40.84645000
0.00732800,-39.14247000
0.00734400,-42.55044000
0.00736000,-40.84645000
0.00737600,-42.55044000
0.00739200,-42.55044000
0.00740800,-40.84645000
0.00742400,-42.55044000
0.00744000,-42.55044000
0.00745600,-42.55044000
0.00747200,-40.84645000
0.00748800,-42.55044000
0.00750400,-40.84645000
0.00752000,-40.84645000
0.00753600,-39.14247000
0.00755200,-39.14247000
0.00756800,-37.44463000
0.00758400,-37.44463000
0.00760000,-37.44463000
0.00761600,-35.74065000
0.00763200,-35.74065000
0.00764800,-34.03666000
0.00766400,-32.33883000
0.00768000,-32.33883000
0.00769600,-28.93085000
0.00771200,-30.63484000
0.00772800,-27.23302000
0.00774400,-27.23302000
0.00776000,-23.82505000
0.00777600,-25.52903000
0.00779200,-20.42323000
0.00780800,-22.12721000
0.00782400,-17.01525000
0.00784000,-18.71924000
0.00785600,-13.61343000
0.00787200,-15.31742000
0.00788800,-10.21161000
0.00790400,-11.90945000
0.00792000,-6.80364100
0.00793600,-6.80364100
0.00795200,-3.40182100
0.00796800,-3.40182100
0.00798400,0.00000000
0.00800000,0.00000000
0.00801600,5.10580700
0.00803200,3.40182100
0.00804800,10.21161000
0.00806400,8.50762700
0.00808000,13.61343000
0.00809600,11.90945000
0.00811200,17.01525000
0.00812800,15.31742000
0.00814400,20.42323000
0.00816000,18.71924000
0.00817600,23.82505000
0.00819200,23.82505000
0.00820800,27.23302000
0.00822400,25.52903000
0.00824000,28.93085000
0.00825600,27.23302000
0.00827200,32.33883000
0.00828800,30.63484000
0.00830400,35.74065000
0.00832000,32.33883000
0.00833600,37.44463000
0.00835200,35.74065000
0.00836800,39.14247000
0.00838400,35.74065000
0.00840000,40.84645000
0.00841600,39.14247000
0.00843200,40.84645000
0.00844800,39.14247000
0.00846400,42.55044000
0.00848000,40.84645000
0.00849600,42.55044000
0.00851200,40.84645000
0.00852800,42.55044000
0.00854400,40.84645000
0.00856000,42.55044000
0.00857600,40.84645000
0.00859200,42.55044000
0.00860800,39.14247000
0.00862400,42.55044000
0.00864000,39.14247000
0.00865600,40.84645000
0.00867200,37.44463000
0.00868800,39.14247000
0.00870400,35.74065000
0.00872000,37.44463000
0.00873600,34.03666000
0.00875200,34.03666000
0.00876800,32.33883000
0.00878400,32.33883000
0.00880000,30.63484000
0.00881600,28.93085000
0.00883200,27.23302000
0.00884800,25.52903000
0.00886400,23.82505000
0.00888000,23.82505000
0.00889600,22.12721000
0.00891200,18.71924000
0.00892800,18.71924000
0.00894400,15.31742000
0.00896000,13.61343000
0.00897600,13.61343000
0.00899200,11.90945000
0.00900800,8.50762700
0.00902400,6.80364100
0.00904000,3.40182100
0.00905600,3.40182100
0.00907200,0.00000000
0.00908800,0.00000000
0.00910400,-3.40182100
0.00912000,-3.40182100
0.00913600,-6.80364100
0.00915200,-8.50762700
0.00916800,-10.21161000
0.00918400,-11.90945000
0.00920000,-15.31742000
0.00921600,-15.31742000
0.00923200,-18.71924000
0.00924800,-18.71924000
0.00926400,-23.82505000
0.00928000,-20.42323000
0.00929600,-25.52903000
0.00931200,-23.82505000
0.00932800,-30.63484000
0.00934400,-27.23302000
0.00936000,-32.33883000
0.00937600,-28.93085000
0.00939200,-35.74065000
0.00940800,-32.33883000
0.00942400,-37.44463000
0.00944000,-34.03666000
0.00945600,-39.14247000
0.00947200,-37.44463000
0.00948800,-40.84645000
0.00950400,-39.14247000
0.00952000,-42.55044000
0.00953600,-40.84645000
0.00955200,-44.25443000
0.00956800,-42.55044000
0.00958400,-44.25443000
0.00960000,-42.55044000
0.00961600,-45.95226000
0.00963200,-42.55044000
0.00964800,-45.95226000
0.00966400,-42.55044000
0.00968000,-45.95226000
0.00969600,-42.55044000
0.00971200,-45.95226000
0.00972800,-42.55044000
0.00974400,-44.25443000
0.00976000,-40.84645000
0.00977600,-42.55044000
0.00979200,-39.14247000
0.00980800,-39.14247000
0.00982400,-37.44463000
0.00984000,-37.44463000
0.00985600,-35.74065000
0.00987200,-35.74065000
0.00988800,-34.03666000
0.00990400,-32.33883000
0.00992000,-30.63484000
0.00993600,-28.93085000
0.00995200,-27.23302000
0.00996800,-27.23302000
0.00998400,-23.82505000
0.01000000,-23.82505000
0.01001600,-20.42323000
0.01003200,-20.42323000
0.01004800,-17.01525000
0.01006400,-15.31742000
0.01008000,-13.61343000
0.01009600,-11.90945000
0.01011200,-10.21161000
0.01012800,-8.50762700
0.01014400,-6.80364100
0.01016000,-3.40182100
0.01017600,-1.69783400
0.01019200,-1.69783400
0.01020800,1.69783400
0.01022400,3.40182100
0.01024000,6.80364100
0.01025600,6.80364100
0.01027200,10.21161000
0.01028800,11.90945000
0.01030400,13.61343000
0.01032000,13.61343000
0.01033600,18.71924000
0.01035200,20.42323000
0.01036800,22.12721000
0.01038400,23.82505000
0.01040000,23.82505000
0.01041600,28.93085000
0.01043200,27.23302000
0.01044800,30.63484000
0.01046400,30.63484000
0.01048000,34.03666000
0.01049600,34.03666000
0.01051200,35.74065000
0.01052800,35.74065000
0.01054400,39.14247000
0.01056000,39.14247000
0.01057600,40.84645000
0.01059200,39.14247000
0.01060800,42.55044000
0.01062400,40.84645000
0.01064000,42.55044000
0.01065600,42.55044000
0.01067200,44.25443000
0.01068800,44.25443000
0.01070400,45.95226000
0.01072000,44.25443000
0.01073600,47.65625000
0.01075200,42.55044000
0.01076800,47.65625000
0.01078400,42.55044000
0.01080000,45.95226000
0.01081600,42.55044000
0.01083200,44.25443000
0.01084800,42.55044000
0.01086400,44.25443000
0.01088000,40.84645000
0.01089600,42.55044000
0.01091200,39.14247000
0.01092800,40.84645000
0.01094400,37.44463000
0.01096000,37.44463000
0.01097600,34.03666000
0.01099200,35.74065000
0.01100800,32.33883000
0.01102400,32.33883000
0.01104000,28.93085000
0.01105600,28.93085000
0.01107200,25.52903000
0.01108800,25.52903000
0.01110400,22.12721000
0.01112000,22.12721000
0.01113600,17.01525000
0.01115200,18.71924000
0.01116800,15.31742000
0.01118400,13.61343000
0.01120000,10.21161000
0.01121600,8.50762700
0.01123200,6.80364100
0.01124800,5.10580700
0.01126400,1.69783400
0.01128000,1.69783400
0.01129600,-3.40182100
0.01131200,-3.40182100
0.01132800,-6.80364100
0.01134400,-6.80364100
0.01136000,-10.21161000
0.01137600,-11.90945000
0.01139200,-15.31742000
0.01140800,-15.31742000
0.01142400,-18.71924000
0.01144000,-20.42323000
0.01145600,-22.12721000
0.01147200,-25.52903000
0.01148800,-25.52903000
0.01150400,-28.93085000
0.01152000,-28.93085000
0.01153600,-32.33883000
0.01155200,-32.33883000
0.01156800,-34.03666000
0.01158400,-35.74065000
0.01160000,-37.44463000
0.01161600,-39.14247000
0.01163200,-39.14247000
0.01164800,-40.84645000
0.01166400,-40.84645000
0.01168000,-44.25443000
0.01169600,-44.25443000
0.01171200,-44.25443000
0.01172800,-45.95226000
0.01174400,-45.95226000
0.01176000,-47.65625000
0.01177600,-45.95226000
0.01179200,-49.36023000
0.01180800,-47.65625000
0.01182400,-49.36023000
0.01184000,-47.65625000
0.01185600,-49.36023000
0.01187200,-47.65625000
0.01188800,-49.36023000
0.01190400,-47.65625000
0.01192000,-47.65625000
0.01193600,-47.65625000
0.01195200,-47.65625000
0.01196800,-45.95226000
0.01198400,-45.95226000
0.01200000,-44.25443000
0.01201600,-45.95226000
0.01203200,-40.84645000
0.01204800,-42.55044000
0.01206400,-39.14247000
0.01208000,-40.84645000
0.01209600,-35.74065000
0.01211200,-37.44463000
0.01212800,-34.03666000
0.01214400,-34.03666000
0.01216000,-30.63484000
0.01217600,-30.63484000
0.01219200,-27.23302000
0.01220800,-25.52903000
0.01222400,-22.12721000
0.01224000,-22.12721000
0.01225600,-18.71924000
0.01227200,-17.01525000
0.01228800,-13.61343000
0.01230400,-13.61343000
0.01232000,-8.50762700
0.01233600,-8.50762700
0.01235200,-3.40182100
0.01236800,-5.10580700
0.01238400,1.69783400
0.01240000,-1.69783400
0.01241600,6.80364100
0.01243200,5.10580700
0.01244800,10.21161000
0.01246400,10.21161000
0.01248000,15.31742000
0.01249600,15.31742000
0.01251200,18.71924000
0.01252800,20.42323000
0.01254400,22.12721000
0.01256000,23.82505000
0.01257600,25.52903000
0.01259200,28.93085000
0.01260800,30.63484000
0.01262400,32.33883000
0.01264000,34.03666000
0.01265600,35.74065000
0.01267200,37.44463000
0.01268800,37.44463000
0.01270400,40.84645000
0.01272000,40.84645000
0.01273600,42.55044000
0.01275200,44.25443000
0.01276800,45.95226000
0.01278400,45.95226000
0.01280000,45.95226000
0.01281600,47.65625000
0.01283200,47.65625000
0.01284800,49.36023000
0.01286400,47.65625000
0.01288000,51.05807000
0.01289600,49.36023000
0.01291200,51.05807000
0.01292800,49.36023000
0.01294400,51.05807000
0.01296000,49.36023000
0.01297600,51.05807000
0.01299200,49.36023000
0.01300800,49.36023000
0.01302400,47.65625000
0.01304000,47.65625000
0.01305600,45.95226000
0.01307200,47.65625000
0.01308800,44.25443000
0.01310400,45.95226000
0.01312000,42.55044000
0.01313600,44.25443000
0.01315200,40.84645000
0.01316800,40.84645000
0.01318400,37.44463000
0.01320000,37.44463000
0.01321600,34.03666000
0.01323200,34.03666000
0.01324800,32.33883000
0.01326400,30.63484000
0.01328000,27.23302000
0.01329600,27.23302000
0.01331200,23.82505000
0.01332800,22.12721000
0.01334400,18.71924000
0.01336000,18.71924000
0.01337600,13.61343000
0.01339200,13.61343000
0.01340800,8.50762700
0.01342400,10.21161000
0.01344000,5.10580700
0.01345600,5.10580700
0.01347200,0.00000000
0.01348800,0.00000000
0.01350400,-6.80364100
0.01352000,-5.10580700
0.01353600,-10.21161000
0.01355200,-8.50762700
0.01356800,-15.31742000
0.01358400,-13.61343000
0.01360000,-18.71924000
0.01361600,-18.71924000
0.01363200,-22.12721000
0.01364800,-23.82505000
0.01366400,-27.23302000
0.01368000,-27.23302000
0.01369600,-32.33883000
0.01371200,-30.63484000
0.01372800,-35.74065000
0.01374400,-34.03666000
0.01376000,-39.14247000
0.01377600,-39.14247000
0.01379200,-42.55044000
0.01380800,-42.55044000
0.01382400,-45.95226000
0.01384000,-44.25443000
0.01385600,-47.65625000
0.01387200,-47.65625000
0.01388800,-49.36023000
0.01390400,-49.36023000
0.01392000,-51.05807000
0.01393600,-51.05807000
0.01395200,-52.76205000
0.01396800,-52.76205000
0.01398400,-54.46604000
0.01400000,-52.76205000
0.01401600,-52.76205000
0.01403200,-52.76205000
0.01404800,-52.76205000
0.01406400,-52.76205000
0.01408000,-52.76205000
0.01409600,-52.76205000
0.01411200,-52.76205000
0.01412800,-51.05807000
0.01414400,-49.36023000
0.01416000,-49.36023000
0.01417600,-49.36023000
0.01419200,-47.65625000
0.01420800,-45.95226000
0.01422400,-45.95226000
0.01424000,-44.25443000
0.01425600,-42.55044000
0.01427200,-42.55044000
0.01428800,-40.84645000
0.01430400,-39.14247000
0.01432000,-37.44463000
0.01433600,-37.44463000
0.01435200,-32.33883000
0.01436800,-32.33883000
0.01438400,-28.93085000
0.01440000,-27.23302000
0.01441600,-25.52903000
0.01443200,-22.12721000
0.01444800,-22.12721000
0.01446400,-18.71924000
0.01448000,-17.01525000
0.01449600,-11.90945000
0.01451200,-11.90945000
0.01452800,-8.50762700
0.01454400,-6.80364100
0.01456000,-3.40182100
0.01457600,-1.69783400
0.01459200,3.40182100
0.01460800,3.40182100
0.01462400,6.80364100
0.01464000,8.50762700
0.01465600,13.61343000
0.01467200,13.61343000
0.01468800,17.01525000
0.01470400,17.01525000
0.01472000,22.12721000
0.01473600,22.12721000
0.01475200,25.52903000
0.01476800,25.52903000
0.01478400,30.63484000
0.01480000,28.93085000
0.01481600,34.03666000
0.01483200,34.03666000
0.01484800,37.44463000
0.01486400,37.44463000
0.01488000,40.84645000
0.01489600,40.84645000
0.01491200,42.55044000
0.01492800,42.55044000
0.01494400,45.95226000
0.01496000,44.25443000
0.01497600,49.36023000
0.01499200,47.65625000
0.01500800,51.05807000
0.01502400,49.36023000
0.01504000,52.76205000
0.01505600,51.05807000
0.01507200,54.46604000
0.01508800,51.05807000
0.01510400,54.46604000
0.01512000,51.05807000
0.01513600,54.46604000
0.01515200,51.05807000
0.01516800,54.46604000
0.01518400,51.05807000
0.01520000,52.76205000
0.01521600,51.05807000
0.01523200,51.05807000
0.01524800,49.36023000
0.01526400,49.36023000
0.01528000,47.65625000
0.01529600,47.65625000
0.01531200,45.95226000
0.01532800,45.95226000
0.01534400,42.55044000
0.01536000,42.55044000
0.01537600,39.14247000
0.01539200,39.14247000
0.01540800,35.74065000
0.01542400,37.44463000
0.01544000,32.33883000
0.01545600,32.33883000
0.01547200,30.63484000
0.01548800,28.93085000
0.01550400,25.52903000
0.01552000,23.82505000
0.01553600,22.12721000
0.01555200,18.71924000
0.01556800,18.71924000
0.01558400,13.61343000
0.01560000,13.61343000
0.01561600,10.21161000
0.01563200,8.50762700
0.01564800,5.10580700
0.01566400,3.40182100
0.01568000,0.00000000
0.01569600,-1.69783400
0.01571200,-5.10580700
0.01572800,-5.10580700
0.01574400,-10.21161000
0.01576000,-10.21161000
0.01577600,-15.31742000
0.01579200,-15.31742000
0.01580800,-18.71924000
0.01582400,-18.71924000
0.01584000,-23.82505000
0.01585600,-23.82505000
0.01587200,-28.93085000
0.01588800,-27.23302000
0.01590400,-34.03666000
0.01592000,-30.63484000
0.01593600,-37.44463000
0.01595200,-34.03666000
0.01596800,-39.14247000
0.01598400,-39.14247000
0.01600000,-42.55044000
0.01601600,-42.55044000
0.01603200,-45.95226000
0.01604800,-44.25443000
0.01606400,-49.36023000
0.01608000,-47.65625000
0.01609600,-51.05807000
0.01611200,-49.36023000
0.01612800,-52.76205000
0.01614400,-51.05807000
0.01616000,-54.46604000
0.01617600,-52.76205000
0.01619200,-56.16388000
0.01620800,-52.76205000
0.01622400,-56.16388000
0.01624000,-54.46604000
0.01625600,-56.16388000
0.01627200,-54.46604000
0.01628800,-56.16388000
0.01630400,-54.46604000
0.01632000,-54.46604000
0.01633600,-52.76205000
0.01635200,-52.76205000
0.01636800,-51.05807000
0.01638400,-51.05807000
0.01640000,-47.65625000
0.01641600,-49.36023000
0.01643200,-45.95226000
0.01644800,-47.65625000
0.01646400,-42.55044000
0.01648000,-44.25443000
0.01649600,-39.14247000
0.01651200,-40.84645000
0.01652800,-37.44463000
0.01654400,-37.44463000
0.01656000,-32.33883000
0.01657600,-34.03666000
0.01659200,-28.93085000
0.01660800,-28.93085000
0.01662400,-23.82505000
0.01664000,-23.82505000
0.01665600,-20.42323000
0.01667200,-20.42323000
0.01668800,-15.31742000
0.01670400,-15.31742000
0.01672000,-10.21161000
0.01673600,-10.21161000
0.01675200,-5.10580700
0.01676800,-5.10580700
0.01678400,0.00000000
0.01680000,0.00000000
0.01681600,3.40182100
0.01683200,5.10580700
0.01684800,8.50762700
0.01686400,10.21161000
0.01688000,13.61343000
0.01689600,15.31742000
0.01691200,18.71924000
0.01692800,20.42323000
0.01694400,23.82505000
0.01696000,23.82505000
0.01697600,28.93085000
0.01699200,28.93085000
0.01700800,32.33883000
0.01702400,34.03666000
0.01704000,37.44463000
0.01705600,39.14247000
0.01707200,40.84645000
0.01708800,42.55044000
0.01710400,44.25443000
0.01712000,45.95226000
0.01713600,45.95226000
0.01715200,49.36023000
0.01716800,49.36023000
0.01718400,52.76205000
0.01720000,51.05807000
0.01721600,56.16388000
0.01723200,52.76205000
0.01724800,56.16388000
0.01726400,54.46604000
0.01728000,56.16388000
0.01729600,56.16388000
0.01731200,56.16388000
0.01732800,56.16388000
0.01734400,57.86786000
0.01736000,56.16388000
0.01737600,57.86786000
0.01739200,56.16388000
0.01740800,56.16388000
0.01742400,54.46604000
0.01744000,56.16388000
0.01745600,52.76205000
0.01747200,54.46604000
0.01748800,49.36023000
0.01750400,52.76205000
0.01752000,47.65625000
0.01753600,49.36023000
0.01755200,44.25443000
0.01756800,45.95226000
0.01758400,40.84645000
0.01760000,42.55044000
0.01761600,37.44463000
0.01763200,39.14247000
0.01764800,34.03666000
0.01766400,34.03666000
0.01768000,30.63484000
0.01769600,28.93085000
0.01771200,25.52903000
0.01772800,23.82505000
0.01774400,20.42323000
0.01776000,20.42323000
0.01777600,15.31742000
0.01779200,15.31742000
0.01780800,10.21161000
0.01782400,10.21161000
0.01784000,5.10580700
0.01785600,5.10580700
0.01787200,0.00000000
