Time,Channel A
(ms),(mV)

0.00356800,-74.88927000
0.00358400,-73.18528000
0.00360000,-73.18528000
0.00361600,-71.48744000
0.00363200,-71.48744000
0.00364800,-69.78346000
0.00366400,-69.78346000
0.00368000,-68.07948000
0.00369600,-66.38164000
0.00371200,-64.67765000
0.00372800,-62.97367000
0.00374400,-61.27583000
0.00376000,-59.57185000
0.00377600,-56.16388000
0.00379200,-56.16388000
0.00380800,-51.05807000
0.00382400,-51.05807000
0.00384000,-45.95226000
0.00385600,-45.95226000
0.00387200,-40.84645000
0.00388800,-40.84645000
0.00390400,-34.03666000
0.00392000,-34.03666000
0.00393600,-27.23302000
0.00395200,-27.23302000
0.00396800,-20.42323000
0.00398400,-20.42323000
0.00400000,-15.31742000
0.00401600,-13.61343000
0.00403200,-8.50762700
0.00404800,-6.80364100
0.00406400,-1.69783400
0.00408000,0.00000000
0.00409600,5.10580700
0.00411200,5.10580700
0.00412800,11.90945000
0.00414400,11.90945000
0.00416000,18.71924000
0.00417600,18.71924000
0.00419200,23.82505000
0.00420800,25.52903000
0.00422400,30.63484000
0.00424000,30.63484000
0.00425600,35.74065000
0.00427200,37.44463000
0.00428800,42.55044000
0.00430400,42.55044000
0.00432000,47.65625000
0.00433600,47.65625000
0.00435200,51.05807000
0.00436800,52.76205000
0.00438400,56.16388000
0.00440000,56.16388000
0.00441600,59.57185000
0.00443200,61.27583000
0.00444800,64.67765000
0.00446400,62.97367000
0.00448000,66.38164000
0.00449600,64.67765000
0.00451200,69.78346000
0.00452800,68.07948000
0.00454400,69.78346000
0.00456000,69.78346000
0.00457600,69.78346000
0.00459200,71.48744000
0.00460800,71.48744000
0.00462400,71.48744000
0.00464000,71.48744000
0.00465600,71.48744000
0.00467200,71.48744000
0.00468800,69.78346000
0.00470400,69.78346000
0.00472000,69.78346000
0.00473600,68.07948000
0.00475200,66.38164000
0.00476800,66.38164000
0.00478400,62.97367000
0.00480000,62.97367000
0.00481600,59.57185000
0.00483200,59.57185000
0.00484800,57.86786000
0.00486400,54.46604000
0.00488000,54.46604000
0.00489600,49.36023000
0.00491200,49.36023000
0.00492800,44.25443000
0.00494400,44.25443000
0.00496000,39.14247000
0.00497600,37.44463000
0.00499200,34.03666000
0.00500800,32.33883000
0.00502400,27.23302000
0.00504000,25.52903000
0.00505600,20.42323000
0.00507200,20.42323000
0.00508800,15.31742000
0.00510400,13.61343000
0.00512000,8.50762700
0.00513600,6.80364100
0.00515200,3.40182100
0.00516800,1.69783400
0.00518400,-3.40182100
0.00520000,-5.10580700
0.00521600,-11.90945000
0.00523200,-11.90945000
0.00524800,-17.01525000
0.00526400,-17.01525000
0.00528000,-23.82505000
0.00529600,-23.82505000
0.00531200,-28.93085000
0.00532800,-30.63484000
0.00534400,-34.03666000
0.00536000,-37.44463000
0.00537600,-40.84645000
0.00539200,-42.55044000
0.00540800,-45.95226000
0.00542400,-45.95226000
0.00544000,-51.05807000
0.00545600,-51.05807000
0.00547200,-56.16388000
0.00548800,-54.46604000
0.00550400,-59.57185000
0.00552000,-59.57185000
0.00553600,-62.97367000
0.00555200,-62.97367000
0.00556800,-66.38164000
0.00558400,-66.38164000
0.00560000,-69.78346000
0.00561600,-68.07948000
0.00563200,-69.78346000
0.00564800,-69.78346000
0.00566400,-69.78346000
0.00568000,-71.48744000
0.00569600,-69.78346000
0.00571200,-71.48744000
0.00572800,-69.78346000
0.00574400,-71.48744000
0.00576000,-69.78346000
0.00577600,-69.78346000
0.00579200,-69.78346000
0.00580800,-68.07948000
0.00582400,-66.38164000
0.00584000,-66.38164000
0.00585600,-64.67765000
0.00587200,-64.67765000
0.00588800,-62.97367000
0.00590400,-61.27583000
0.00592000,-59.57185000
0.00593600,-57.86786000
0.00595200,-56.16388000
0.00596800,-54.46604000
0.00598400,-51.05807000
0.00600000,-49.36023000
0.00601600,-45.95226000
0.00603200,-45.95226000
0.00604800,-40.84645000
0.00606400,-40.84645000
0.00608000,-35.74065000
0.00609600,-34.03666000
0.00611200,-30.63484000
0.00612800,-28.93085000
0.00614400,-23.82505000
0.00616000,-22.12721000
0.00617600,-18.71924000
0.00619200,-17.01525000
0.00620800,-11.90945000
0.00622400,-10.21161000
0.00624000,-5.10580700
0.00625600,-3.40182100
0.00627200,1.69783400
0.00628800,3.40182100
0.00630400,8.50762700
0.00632000,10.21161000
0.00633600,13.61343000
0.00635200,15.31742000
0.00636800,20.42323000
0.00638400,20.42323000
0.00640000,27.23302000
0.00641600,27.23302000
0.00643200,32.33883000
0.00644800,34.03666000
0.00646400,37.44463000
0.00648000,39.14247000
0.00649600,42.55044000
0.00651200,42.55044000
0.00652800,47.65625000
0.00654400,47.65625000
0.00656000,52.76205000
0.00657600,51.05807000
0.00659200,57.86786000
0.00660800,56.16388000
0.00662400,61.27583000
0.00664000,59.57185000
0.00665600,64.67765000
0.00667200,62.97367000
0.00668800,66.38164000
0.00670400,64.67765000
0.00672000,68.07948000
0.00673600,68.07948000
0.00675200,69.78346000
0.00676800,69.78346000
0.00678400,69.78346000
0.00680000,69.78346000
0.00681600,69.78346000
0.00683200,69.78346000
0.00684800,71.48744000
0.00686400,68.07948000
0.00688000,69.78346000
0.00689600,66.38164000
0.00691200,68.07948000
0.00692800,64.67765000
0.00694400,66.38164000
0.00696000,62.97367000
0.00697600,64.67765000
0.00699200,59.57185000
0.00700800,59.57185000
0.00702400,56.16388000
0.00704000,56.16388000
0.00705600,52.76205000
0.00707200,51.05807000
0.00708800,49.36023000
0.00710400,47.65625000
0.00712000,44.25443000
0.00713600,40.84645000
0.00715200,39.14247000
0.00716800,35.74065000
0.00718400,34.03666000
0.00720000,30.63484000
0.00721600,28.93085000
0.00723200,23.82505000
0.00724800,22.12721000
0.00726400,18.71924000
0.00728000,15.31742000
0.00729600,11.90945000
0.00731200,10.21161000
0.00732800,5.10580700
0.00734400,3.40182100
0.00736000,-1.69783400
0.00737600,-3.40182100
0.00739200,-8.50762700
0.00740800,-10.21161000
0.00742400,-15.31742000
0.00744000,-17.01525000
0.00745600,-22.12721000
0.00747200,-22.12721000
0.00748800,-28.93085000
0.00750400,-28.93085000
0.00752000,-34.03666000
0.00753600,-34.03666000
0.00755200,-39.14247000
0.00756800,-40.84645000
0.00758400,-44.25443000
0.00760000,-44.25443000
0.00761600,-49.36023000
0.00763200,-49.36023000
0.00764800,-54.46604000
0.00766400,-52.76205000
0.00768000,-59.57185000
0.00769600,-56.16388000
0.00771200,-62.97367000
0.00772800,-59.57185000
0.00774400,-64.67765000
0.00776000,-62.97367000
0.00777600,-68.07948000
0.00779200,-66.38164000
0.00780800,-69.78346000
0.00782400,-69.78346000
0.00784000,-71.48744000
0.00785600,-69.78346000
0.00787200,-71.48744000
0.00788800,-71.48744000
0.00790400,-73.18528000
0.00792000,-71.48744000
0.00793600,-73.18528000
0.00795200,-69.78346000
0.00796800,-73.18528000
0.00798400,-69.78346000
0.00800000,-71.48744000
0.00801600,-66.38164000
0.00803200,-69.78346000
0.00804800,-64.67765000
0.00806400,-66.38164000
0.00808000,-62.97367000
0.00809600,-62.97367000
0.00811200,-57.86786000
0.00812800,-57.86786000
0.00814400,-56.16388000
0.00816000,-54.46604000
